instance;n;p;pc;pm;run;bestObjective;evaluations;timeMs;reachedOptimum
ap_20_5.txt;20;5;0,000;0,050;26;123378,107682;5000000;8527;false
ap_20_5.txt;20;5;0,000;0,050;27;128379,313036;5000000;8295;false
ap_20_5.txt;20;5;0,000;0,050;28;123130,094620;1241250;2139;false
ap_20_5.txt;20;5;0,000;0,050;29;128379,313036;5000000;8304;false
ap_20_5.txt;20;5;0,000;0,050;30;124995,880282;5000000;7849;false
ap_20_5.txt;20;5;0,000;0,100;1;128379,313036;5000000;8012;false
ap_20_5.txt;20;5;0,000;0,100;2;123378,107682;5000000;8007;false
ap_20_5.txt;20;5;0,000;0,100;3;123130,094620;54201;87;false
ap_20_5.txt;20;5;0,000;0,100;4;128379,313036;5000000;7976;false
ap_20_5.txt;20;5;0,000;0,100;5;124995,880282;5000000;8000;false
ap_20_5.txt;20;5;0,000;0,100;6;124995,880282;5000000;8005;false
ap_20_5.txt;20;5;0,000;0,100;7;123130,094620;402432;641;false
ap_20_5.txt;20;5;0,000;0,100;8;128379,313036;5000000;7961;false
ap_20_5.txt;20;5;0,000;0,100;9;128379,313036;5000000;7965;false
ap_20_5.txt;20;5;0,000;0,100;10;124995,880282;5000000;8023;false
ap_20_5.txt;20;5;0,000;0,100;11;123378,107682;5000000;7969;false
ap_20_5.txt;20;5;0,000;0,100;12;124995,880282;5000000;8017;false
ap_20_5.txt;20;5;0,000;0,100;13;123130,094620;1190958;1910;false
ap_20_5.txt;20;5;0,000;0,100;14;128379,313036;5000000;9064;false
ap_20_5.txt;20;5;0,000;0,100;15;123130,094620;110231;187;false
ap_20_5.txt;20;5;0,000;0,100;16;123378,107682;5000000;8133;false
ap_20_5.txt;20;5;0,000;0,100;17;128379,313036;5000000;8486;false
ap_20_5.txt;20;5;0,000;0,100;18;124995,880282;5000000;8397;false
ap_20_5.txt;20;5;0,000;0,100;19;128379,313036;5000000;8561;false
ap_20_5.txt;20;5;0,000;0,100;20;124995,880282;5000000;8459;false
ap_20_5.txt;20;5;0,000;0,100;21;123378,107682;5000000;8980;false
ap_20_5.txt;20;5;0,000;0,100;22;128379,313036;5000000;8621;false
ap_20_5.txt;20;5;0,000;0,100;23;123378,107682;5000000;8640;false
ap_20_5.txt;20;5;0,000;0,100;24;123130,094620;123703;197;false
ap_20_5.txt;20;5;0,000;0,100;25;124995,880282;5000000;8416;false
ap_20_5.txt;20;5;0,000;0,100;26;128379,313036;5000000;9473;false
ap_20_5.txt;20;5;0,000;0,100;27;123130,094620;3566197;5708;false
ap_20_5.txt;20;5;0,000;0,100;28;124995,880282;5000000;8343;false
ap_20_5.txt;20;5;0,000;0,100;29;128379,313036;5000000;9006;false
ap_20_5.txt;20;5;0,000;0,100;30;123130,094620;1360159;2220;false
ap_20_5.txt;20;5;0,200;0,010;1;128379,313036;5000000;8102;false
ap_20_5.txt;20;5;0,200;0,010;2;132642,562450;5000000;7946;false
ap_20_5.txt;20;5;0,200;0,010;3;126847,488264;5000000;8534;false
ap_20_5.txt;20;5;0,200;0,010;4;123130,094620;1566231;2629;false
ap_20_5.txt;20;5;0,200;0,010;5;123378,107682;5000000;7790;false
ap_20_5.txt;20;5;0,200;0,010;6;124995,880282;5000000;8049;false
ap_20_5.txt;20;5;0,200;0,010;7;123130,094620;307436;484;false
ap_20_5.txt;20;5;0,200;0,010;8;124995,880282;5000000;8303;false
ap_20_5.txt;20;5;0,200;0,010;9;124995,880282;5000000;8316;false
ap_20_5.txt;20;5;0,200;0,010;10;123378,107682;5000000;8619;false
ap_20_5.txt;20;5;0,200;0,010;11;132452,009875;5000000;8324;false
ap_20_5.txt;20;5;0,200;0,010;12;126847,488264;5000000;8166;false
ap_20_5.txt;20;5;0,200;0,010;13;128379,313036;5000000;7763;false
ap_20_5.txt;20;5;0,200;0,010;14;128379,313036;5000000;7921;false
ap_20_5.txt;20;5;0,200;0,010;15;132642,562450;5000000;7728;false
ap_20_5.txt;20;5;0,200;0,010;16;124995,880282;5000000;7726;false
ap_20_5.txt;20;5;0,200;0,010;17;128379,313036;5000000;7776;false
ap_20_5.txt;20;5;0,200;0,010;18;123130,094620;111876;173;false
ap_20_5.txt;20;5;0,200;0,010;19;131144,164124;5000000;7741;false
ap_20_5.txt;20;5;0,200;0,010;20;123130,094620;518736;825;false
ap_20_5.txt;20;5;0,200;0,010;21;129125,998303;5000000;7742;false
ap_20_5.txt;20;5;0,200;0,010;22;134272,426823;5000000;7932;false
ap_20_5.txt;20;5;0,200;0,010;23;132642,562450;5000000;7748;false
ap_20_5.txt;20;5;0,200;0,010;24;129125,998303;5000000;7727;false
ap_20_5.txt;20;5;0,200;0,010;25;126847,488264;5000000;7732;false
ap_20_5.txt;20;5;0,200;0,010;26;134272,426823;5000000;7739;false
ap_20_5.txt;20;5;0,200;0,010;27;123378,107682;5000000;7760;false
ap_20_5.txt;20;5;0,200;0,010;28;124995,880282;5000000;8350;false
ap_20_5.txt;20;5;0,200;0,010;29;128379,313036;5000000;8062;false
ap_20_5.txt;20;5;0,200;0,010;30;128379,313036;5000000;7735;false
ap_20_5.txt;20;5;0,200;0,050;1;128379,313036;5000000;7870;false
ap_20_5.txt;20;5;0,200;0,050;2;126733,245415;5000000;7847;false
ap_20_5.txt;20;5;0,200;0,050;3;123130,094620;92781;146;false
ap_20_5.txt;20;5;0,200;0,050;4;128379,313036;5000000;7860;false
ap_20_5.txt;20;5;0,200;0,050;5;126733,245415;5000000;7870;false
ap_20_5.txt;20;5;0,200;0,050;6;123378,107682;5000000;7885;false
ap_20_5.txt;20;5;0,200;0,050;7;123130,094620;3942;7;false
ap_20_5.txt;20;5;0,200;0,050;8;128379,313036;5000000;7885;false
ap_20_5.txt;20;5;0,200;0,050;9;124995,880282;5000000;7886;false
ap_20_5.txt;20;5;0,200;0,050;10;124995,880282;5000000;8151;false
ap_20_5.txt;20;5;0,200;0,050;11;123378,107682;5000000;8366;false
ap_20_5.txt;20;5;0,200;0,050;12;123130,094620;177696;281;false
ap_20_5.txt;20;5;0,200;0,050;13;128379,313036;5000000;7871;false
ap_20_5.txt;20;5;0,200;0,050;14;126733,245415;5000000;8017;false
ap_20_5.txt;20;5;0,200;0,050;15;123378,107682;5000000;8049;false
ap_20_5.txt;20;5;0,200;0,050;16;123130,094620;43327;71;false
ap_20_5.txt;20;5;0,200;0,050;17;128379,313036;5000000;8091;false
ap_20_5.txt;20;5;0,200;0,050;18;123378,107682;5000000;8021;false
ap_20_5.txt;20;5;0,200;0,050;19;123347,701053;5000000;8915;false
ap_20_5.txt;20;5;0,200;0,050;20;123130,094620;142430;228;false
ap_20_5.txt;20;5;0,200;0,050;21;128379,313036;5000000;9151;false
ap_20_5.txt;20;5;0,200;0,050;22;123347,701053;5000000;8391;false
ap_20_5.txt;20;5;0,200;0,050;23;128379,313036;5000000;7870;false
ap_20_5.txt;20;5;0,200;0,050;24;123378,107682;5000000;7928;false
ap_20_5.txt;20;5;0,200;0,050;25;123130,094620;69237;114;false
ap_20_5.txt;20;5;0,200;0,050;26;128379,313036;5000000;7925;false
ap_20_5.txt;20;5;0,200;0,050;27;128379,313036;5000000;8519;false
ap_20_5.txt;20;5;0,200;0,050;28;123130,094620;3896984;6232;false
ap_20_5.txt;20;5;0,200;0,050;29;128379,313036;5000000;7993;false
ap_20_5.txt;20;5;0,200;0,050;30;124995,880282;5000000;8270;false
ap_20_5.txt;20;5;0,200;0,100;1;123378,107682;5000000;8051;false
ap_20_5.txt;20;5;0,200;0,100;2;124995,880282;5000000;8795;false
ap_20_5.txt;20;5;0,200;0,100;3;128379,313036;5000000;10116;false
ap_20_5.txt;20;5;0,200;0,100;4;128379,313036;5000000;9510;false
ap_20_5.txt;20;5;0,200;0,100;5;128379,313036;5000000;8187;false
ap_20_5.txt;20;5;0,200;0,100;6;123378,107682;5000000;9236;false
ap_20_5.txt;20;5;0,200;0,100;7;123130,094620;206377;378;false
ap_20_5.txt;20;5;0,200;0,100;8;128379,313036;5000000;8239;false
ap_20_5.txt;20;5;0,200;0,100;9;128379,313036;5000000;8308;false
ap_20_5.txt;20;5;0,200;0,100;10;128379,313036;5000000;8007;false
ap_20_5.txt;20;5;0,200;0,100;11;123130,094620;32032;51;false
ap_20_5.txt;20;5;0,200;0,100;12;123130,094620;163853;262;false
ap_20_5.txt;20;5;0,200;0,100;13;128379,313036;5000000;8012;false
ap_20_5.txt;20;5;0,200;0,100;14;128379,313036;5000000;8008;false
ap_20_5.txt;20;5;0,200;0,100;15;124995,880282;5000000;8005;false
ap_20_5.txt;20;5;0,200;0,100;16;128379,313036;5000000;8002;false
ap_20_5.txt;20;5;0,200;0,100;17;124995,880282;5000000;7987;false
ap_20_5.txt;20;5;0,200;0,100;18;124995,880282;5000000;8388;false
ap_20_5.txt;20;5;0,200;0,100;19;124995,880282;5000000;8048;false
ap_20_5.txt;20;5;0,200;0,100;20;123378,107682;5000000;8002;false
ap_20_5.txt;20;5;0,200;0,100;21;128379,313036;5000000;8048;false
ap_20_5.txt;20;5;0,200;0,100;22;123378,107682;5000000;8911;false
ap_20_5.txt;20;5;0,200;0,100;23;128379,313036;5000000;9978;false
ap_20_5.txt;20;5;0,200;0,100;24;128379,313036;5000000;10204;false
ap_20_5.txt;20;5;0,200;0,100;25;124995,880282;5000000;11112;false
ap_20_5.txt;20;5;0,200;0,100;26;123130,094620;322928;601;false
ap_20_5.txt;20;5;0,200;0,100;27;124995,880282;5000000;11167;false
ap_20_5.txt;20;5;0,200;0,100;28;128379,313036;5000000;8691;false
ap_20_5.txt;20;5;0,200;0,100;29;123130,094620;67317;110;false
ap_20_5.txt;20;5;0,200;0,100;30;128379,313036;5000000;9263;false
ap_20_5.txt;20;5;0,400;0,010;1;128379,313036;5000000;8416;false
ap_20_5.txt;20;5;0,400;0,010;2;127762,460744;5000000;7871;false
ap_20_5.txt;20;5;0,400;0,010;3;127153,527809;5000000;7909;false
ap_20_5.txt;20;5;0,400;0,010;4;123378,107682;5000000;8111;false
ap_20_5.txt;20;5;0,400;0,010;5;128379,313036;5000000;8871;false
ap_20_5.txt;20;5;0,400;0,010;6;126847,488264;5000000;7801;false
ap_20_5.txt;20;5;0,400;0,010;7;123130,094620;1294940;2097;false
ap_20_5.txt;20;5;0,400;0,010;8;128379,313036;5000000;7813;false
ap_20_5.txt;20;5;0,400;0,010;9;128379,313036;5000000;7769;false
ap_20_5.txt;20;5;0,400;0,010;10;123130,094620;6759;11;false
ap_20_5.txt;20;5;0,400;0,010;11;123378,107682;5000000;7767;false
ap_20_5.txt;20;5;0,400;0,010;12;123378,107682;5000000;7758;false
ap_20_5.txt;20;5;0,400;0,010;13;123378,107682;5000000;7773;false
ap_20_5.txt;20;5;0,400;0,010;14;123130,094620;354855;551;false
ap_20_5.txt;20;5;0,400;0,010;15;127153,527809;5000000;7877;false
ap_20_5.txt;20;5;0,400;0,010;16;123378,107682;5000000;7773;false
ap_20_5.txt;20;5;0,400;0,010;17;134272,426823;5000000;7759;false
ap_20_5.txt;20;5;0,400;0,010;18;134272,426823;5000000;8230;false
ap_20_5.txt;20;5;0,400;0,010;19;128379,313036;5000000;8329;false
ap_20_5.txt;20;5;0,400;0,010;20;126847,488264;5000000;8228;false
ap_20_5.txt;20;5;0,400;0,010;21;123130,094620;680705;4498;false
ap_20_5.txt;20;5;0,400;0,010;22;134272,426823;5000000;10187;false
ap_20_5.txt;20;5;0,400;0,010;23;129125,998303;5000000;9244;false
ap_20_5.txt;20;5;0,400;0,010;24;129125,998303;5000000;8907;false
ap_20_5.txt;20;5;0,400;0,010;25;124995,880282;5000000;8384;false
ap_20_5.txt;20;5;0,400;0,010;26;134272,426823;5000000;8278;false
ap_20_5.txt;20;5;0,400;0,010;27;128379,313036;5000000;8255;false
ap_20_5.txt;20;5;0,400;0,010;28;129125,998303;5000000;8081;false
ap_20_5.txt;20;5;0,400;0,010;29;128379,313036;5000000;8766;false
ap_20_5.txt;20;5;0,400;0,010;30;130819,131368;5000000;8536;false
ap_20_5.txt;20;5;0,400;0,050;1;123130,094620;3281809;5373;false
ap_20_5.txt;20;5;0,400;0,050;2;124995,880282;5000000;8112;false
ap_20_5.txt;20;5;0,400;0,050;3;128379,313036;5000000;8060;false
ap_20_5.txt;20;5;0,400;0,050;4;123130,094620;4339190;7316;false
ap_20_5.txt;20;5;0,400;0,050;5;123130,094620;211931;336;false
ap_20_5.txt;20;5;0,400;0,050;6;124995,880282;5000000;7888;false
ap_20_5.txt;20;5;0,400;0,050;7;123378,107682;5000000;7876;false
ap_20_5.txt;20;5;0,400;0,050;8;123130,094620;179279;282;false
ap_20_5.txt;20;5;0,400;0,050;9;123130,094620;1249089;1967;false
ap_20_5.txt;20;5;0,400;0,050;10;128379,313036;5000000;11557;false
ap_20_5.txt;20;5;0,400;0,050;11;128379,313036;5000000;12411;false
ap_20_5.txt;20;5;0,400;0,050;12;128379,313036;5000000;8632;false
ap_20_5.txt;20;5;0,400;0,050;13;128379,313036;5000000;8051;false
ap_20_5.txt;20;5;0,400;0,050;14;128379,313036;5000000;8001;false
ap_20_5.txt;20;5;0,400;0,050;15;128379,313036;5000000;7919;false
ap_20_5.txt;20;5;0,400;0,050;16;124995,880282;5000000;7891;false
ap_20_5.txt;20;5;0,400;0,050;17;124995,880282;5000000;7873;false
ap_20_5.txt;20;5;0,400;0,050;18;123130,094620;3320379;5285;false
ap_20_5.txt;20;5;0,400;0,050;19;123378,107682;5000000;8524;false
ap_20_5.txt;20;5;0,400;0,050;20;128379,313036;5000000;8091;false
ap_20_5.txt;20;5;0,400;0,050;21;128379,313036;5000000;7985;false
ap_20_5.txt;20;5;0,400;0,050;22;128379,313036;5000000;8782;false
ap_20_5.txt;20;5;0,400;0,050;23;124995,880282;5000000;8894;false
ap_20_5.txt;20;5;0,400;0,050;24;128379,313036;5000000;8972;false
ap_20_5.txt;20;5;0,400;0,050;25;124995,880282;5000000;9770;false
ap_20_5.txt;20;5;0,400;0,050;26;128379,313036;5000000;9688;false
ap_20_5.txt;20;5;0,400;0,050;27;131679,926778;5000000;8653;false
ap_20_5.txt;20;5;0,400;0,050;28;123130,094620;42736;68;false
ap_20_5.txt;20;5;0,400;0,050;29;123130,094620;12109;19;false
ap_20_5.txt;20;5;0,400;0,050;30;128379,313036;5000000;8442;false
ap_20_5.txt;20;5;0,400;0,100;1;123378,107682;5000000;10135;false
ap_20_5.txt;20;5;0,400;0,100;2;124995,880282;5000000;8764;false
ap_20_5.txt;20;5;0,400;0,100;3;124995,880282;5000000;8679;false
ap_20_5.txt;20;5;0,400;0,100;4;128379,313036;5000000;9088;false
ap_20_5.txt;20;5;0,400;0,100;5;124995,880282;5000000;8309;false
ap_20_5.txt;20;5;0,400;0,100;6;123130,094620;805833;2890;false
ap_20_5.txt;20;5;0,400;0,100;7;124995,880282;5000000;9776;false
ap_20_5.txt;20;5;0,400;0,100;8;124995,880282;5000000;9281;false
ap_20_5.txt;20;5;0,400;0,100;9;128379,313036;5000000;8780;false
ap_20_5.txt;20;5;0,400;0,100;10;124995,880282;5000000;9413;false
ap_20_5.txt;20;5;0,400;0,100;11;128379,313036;5000000;8652;false
ap_20_5.txt;20;5;0,400;0,100;12;128379,313036;5000000;9072;false
ap_20_5.txt;20;5;0,400;0,100;13;124995,880282;5000000;8659;false
ap_20_5.txt;20;5;0,400;0,100;14;124995,880282;5000000;9818;false
ap_20_5.txt;20;5;0,400;0,100;15;128379,313036;5000000;8766;false
ap_20_5.txt;20;5;0,400;0,100;16;124995,880282;5000000;9853;false
ap_20_5.txt;20;5;0,400;0,100;17;128379,313036;5000000;10023;false
ap_20_5.txt;20;5;0,400;0,100;18;124995,880282;5000000;8637;false
ap_20_5.txt;20;5;0,400;0,100;19;123347,701053;5000000;10097;false
ap_20_5.txt;20;5;0,400;0,100;20;123130,094620;1054008;1910;false
ap_20_5.txt;20;5;0,400;0,100;21;128379,313036;5000000;8714;false
ap_20_5.txt;20;5;0,400;0,100;22;123378,107682;5000000;8296;false
ap_20_5.txt;20;5;0,400;0,100;23;124995,880282;5000000;8358;false
ap_20_5.txt;20;5;0,400;0,100;24;123378,107682;5000000;9715;false
ap_20_5.txt;20;5;0,400;0,100;25;124995,880282;5000000;9188;false
ap_20_5.txt;20;5;0,400;0,100;26;123130,094620;1384058;2687;false
ap_20_5.txt;20;5;0,400;0,100;27;128379,313036;5000000;10267;false
ap_20_5.txt;20;5;0,400;0,100;28;124995,880282;5000000;9807;false
ap_20_5.txt;20;5;0,400;0,100;29;128379,313036;5000000;8890;false
ap_20_5.txt;20;5;0,400;0,100;30;128379,313036;5000000;9334;false
ap_20_5.txt;20;5;0,600;0,010;1;124995,880282;5000000;7840;false
ap_20_5.txt;20;5;0,600;0,010;2;128379,313036;5000000;9641;false
ap_20_5.txt;20;5;0,600;0,010;3;134272,426823;5000000;10153;false
ap_20_5.txt;20;5;0,600;0,010;4;124995,880282;5000000;8076;false
ap_20_5.txt;20;5;0,600;0,010;5;128379,313036;5000000;8243;false
ap_20_5.txt;20;5;0,600;0,010;6;136910,108735;5000000;8667;false
ap_20_5.txt;20;5;0,600;0,010;7;124995,880282;5000000;9266;false
ap_20_5.txt;20;5;0,600;0,010;8;126733,245415;5000000;8664;false
ap_20_5.txt;20;5;0,600;0,010;9;128379,313036;5000000;10072;false
ap_20_5.txt;20;5;0,600;0,010;10;128379,313036;5000000;8610;false
ap_20_5.txt;20;5;0,600;0,010;11;128379,313036;5000000;9987;false
ap_20_5.txt;20;5;0,600;0,010;12;123378,107682;5000000;8855;false
ap_20_5.txt;20;5;0,600;0,010;13;123130,094620;186111;303;false
ap_20_5.txt;20;5;0,600;0,010;14;126847,488264;5000000;10713;false
ap_20_5.txt;20;5;0,600;0,010;15;124995,880282;5000000;9354;false
ap_20_5.txt;20;5;0,600;0,010;16;128379,313036;5000000;8995;false
ap_20_5.txt;20;5;0,600;0,010;17;129125,998303;5000000;9260;false
ap_20_5.txt;20;5;0,600;0,010;18;134272,426823;5000000;9430;false
ap_20_5.txt;20;5;0,600;0,010;19;124995,880282;5000000;9505;false
ap_20_5.txt;20;5;0,600;0,010;20;126847,488264;5000000;11501;false
ap_20_5.txt;20;5;0,600;0,010;21;128379,313036;5000000;9330;false
ap_20_5.txt;20;5;0,600;0,010;22;128379,313036;5000000;9707;false
ap_20_5.txt;20;5;0,600;0,010;23;128379,313036;5000000;8360;false
ap_20_5.txt;20;5;0,600;0,010;24;128379,313036;5000000;8029;false
ap_20_5.txt;20;5;0,600;0,010;25;128379,313036;5000000;7921;false
ap_20_5.txt;20;5;0,600;0,010;26;128379,313036;5000000;8116;false
ap_20_5.txt;20;5;0,600;0,010;27;129125,998303;5000000;8574;false
ap_20_5.txt;20;5;0,600;0,010;28;128379,313036;5000000;8262;false
ap_20_5.txt;20;5;0,600;0,010;29;124995,880282;5000000;9381;false
ap_20_5.txt;20;5;0,600;0,010;30;136910,108735;5000000;8133;false
ap_20_5.txt;20;5;0,600;0,050;1;123130,094620;2277379;4319;false
ap_20_5.txt;20;5;0,600;0,050;2;128379,313036;5000000;8230;false
ap_20_5.txt;20;5;0,600;0,050;3;131679,926778;5000000;7912;false
ap_20_5.txt;20;5;0,600;0,050;4;128379,313036;5000000;8320;false
ap_20_5.txt;20;5;0,600;0,050;5;123378,107682;5000000;9324;false
ap_20_5.txt;20;5;0,600;0,050;6;128379,313036;5000000;7953;false
ap_20_5.txt;20;5;0,600;0,050;7;128379,313036;5000000;7995;false
ap_20_5.txt;20;5;0,600;0,050;8;128379,313036;5000000;7909;false
ap_20_5.txt;20;5;0,600;0,050;9;123130,094620;1382310;2193;false
ap_20_5.txt;20;5;0,600;0,050;10;124995,880282;5000000;7928;false
ap_20_5.txt;20;5;0,600;0,050;11;124995,880282;5000000;7987;false
ap_20_5.txt;20;5;0,600;0,050;12;123378,107682;5000000;8038;false
ap_20_5.txt;20;5;0,600;0,050;13;124995,880282;5000000;7953;false
ap_20_5.txt;20;5;0,600;0,050;14;134272,426823;5000000;7968;false
ap_20_5.txt;20;5;0,600;0,050;15;124995,880282;5000000;7911;false
ap_20_5.txt;20;5;0,600;0,050;16;123130,094620;748604;1193;false
ap_20_5.txt;20;5;0,600;0,050;17;124995,880282;5000000;7926;false
ap_20_5.txt;20;5;0,600;0,050;18;123130,094620;254466;403;false
ap_20_5.txt;20;5;0,600;0,050;19;128379,313036;5000000;8025;false
ap_20_5.txt;20;5;0,600;0,050;20;128379,313036;5000000;7938;false
ap_20_5.txt;20;5;0,600;0,050;21;124995,880282;5000000;7955;false
ap_20_5.txt;20;5;0,600;0,050;22;123130,094620;4794225;7647;false
ap_20_5.txt;20;5;0,600;0,050;23;124995,880282;5000000;7920;false
ap_20_5.txt;20;5;0,600;0,050;24;124995,880282;5000000;7992;false
ap_20_5.txt;20;5;0,600;0,050;25;124995,880282;5000000;7918;false
ap_20_5.txt;20;5;0,600;0,050;26;123347,701053;5000000;8100;false
ap_20_5.txt;20;5;0,600;0,050;27;124995,880282;5000000;8013;false
ap_20_5.txt;20;5;0,600;0,050;28;123378,107682;5000000;7927;false
ap_20_5.txt;20;5;0,600;0,050;29;124995,880282;5000000;7945;false
ap_20_5.txt;20;5;0,600;0,050;30;124995,880282;5000000;7903;false
ap_20_5.txt;20;5;0,600;0,100;1;123130,094620;602733;986;false
ap_20_5.txt;20;5;0,600;0,100;2;123130,094620;2304949;3725;false
ap_20_5.txt;20;5;0,600;0,100;3;123130,094620;877262;1412;false
ap_20_5.txt;20;5;0,600;0,100;4;123130,094620;296991;480;false
ap_20_5.txt;20;5;0,600;0,100;5;123130,094620;318016;512;false
ap_20_5.txt;20;5;0,600;0,100;6;128379,313036;5000000;8069;false
ap_20_5.txt;20;5;0,600;0,100;7;123378,107682;5000000;9902;false
ap_20_5.txt;20;5;0,600;0,100;8;128379,313036;5000000;8232;false
ap_20_5.txt;20;5;0,600;0,100;9;128379,313036;5000000;8266;false
ap_20_5.txt;20;5;0,600;0,100;10;123378,107682;5000000;8390;false
ap_20_5.txt;20;5;0,600;0,100;11;123130,094620;831559;1521;false
ap_20_5.txt;20;5;0,600;0,100;12;123130,094620;1327818;2247;false
ap_20_5.txt;20;5;0,600;0,100;13;123130,094620;2519990;4102;false
ap_20_5.txt;20;5;0,600;0,100;14;123130,094620;221863;361;false
ap_20_5.txt;20;5;0,600;0,100;15;128379,313036;5000000;8268;false
ap_20_5.txt;20;5;0,600;0,100;16;128379,313036;5000000;8096;false
ap_20_5.txt;20;5;0,600;0,100;17;123378,107682;5000000;8035;false
ap_20_5.txt;20;5;0,600;0,100;18;123130,094620;1010523;1620;false
ap_20_5.txt;20;5;0,600;0,100;19;123130,094620;2327191;3736;false
ap_20_5.txt;20;5;0,600;0,100;20;123378,107682;5000000;8035;false
ap_20_5.txt;20;5;0,600;0,100;21;124995,880282;5000000;8030;false
ap_20_5.txt;20;5;0,600;0,100;22;131679,926778;5000000;8059;false
ap_20_5.txt;20;5;0,600;0,100;23;124995,880282;5000000;8561;false
ap_20_5.txt;20;5;0,600;0,100;24;123130,094620;32270;52;false
ap_20_5.txt;20;5;0,600;0,100;25;123378,107682;5000000;8235;false
ap_20_5.txt;20;5;0,600;0,100;26;128379,313036;5000000;8436;false
ap_20_5.txt;20;5;0,600;0,100;27;124995,880282;5000000;8025;false
ap_20_5.txt;20;5;0,600;0,100;28;123130,094620;1691477;3928;false
ap_20_5.txt;20;5;0,600;0,100;29;123378,107682;5000000;8068;false
ap_20_5.txt;20;5;0,600;0,100;30;128379,313036;5000000;8130;false
ap_20_5.txt;20;5;0,800;0,010;1;128379,313036;5000000;7836;false
ap_20_5.txt;20;5;0,800;0,010;2;134272,426823;5000000;7738;false
ap_20_5.txt;20;5;0,800;0,010;3;123130,094620;1423885;2207;false
ap_20_5.txt;20;5;0,800;0,010;4;128379,313036;5000000;7777;false
ap_20_5.txt;20;5;0,800;0,010;5;123130,094620;200641;316;false
ap_20_5.txt;20;5;0,800;0,010;6;128379,313036;5000000;7769;false
ap_20_5.txt;20;5;0,800;0,010;7;123378,107682;5000000;7797;false
ap_20_5.txt;20;5;0,800;0,010;8;136910,108735;5000000;7732;false
ap_20_5.txt;20;5;0,800;0,010;9;123130,094620;597570;930;false
ap_20_5.txt;20;5;0,800;0,010;10;123130,094620;58869;92;false
ap_20_5.txt;20;5;0,800;0,010;11;128379,313036;5000000;8090;false
ap_20_5.txt;20;5;0,800;0,010;12;126733,245415;5000000;8286;false
ap_20_5.txt;20;5;0,800;0,010;13;136910,108735;5000000;8115;false
ap_20_5.txt;20;5;0,800;0,010;14;128379,313036;5000000;8857;false
ap_20_5.txt;20;5;0,800;0,010;15;124995,880282;5000000;7732;false
ap_20_5.txt;20;5;0,800;0,010;16;123130,094620;2565;4;false
ap_20_5.txt;20;5;0,800;0,010;17;124995,880282;5000000;7794;false
ap_20_5.txt;20;5;0,800;0,010;18;128379,313036;5000000;7754;false
ap_20_5.txt;20;5;0,800;0,010;19;131144,164124;5000000;7746;false
ap_20_5.txt;20;5;0,800;0,010;20;132452,009875;5000000;7779;false
ap_20_5.txt;20;5;0,800;0,010;21;128379,313036;5000000;7725;false
ap_20_5.txt;20;5;0,800;0,010;22;128379,313036;5000000;7773;false
ap_20_5.txt;20;5;0,800;0,010;23;124995,880282;5000000;7748;false
ap_20_5.txt;20;5;0,800;0,010;24;124995,880282;5000000;7767;false
ap_20_5.txt;20;5;0,800;0,010;25;128379,313036;5000000;7751;false
ap_20_5.txt;20;5;0,800;0,010;26;128379,313036;5000000;7755;false
ap_20_5.txt;20;5;0,800;0,010;27;129125,998303;5000000;7756;false
ap_20_5.txt;20;5;0,800;0,010;28;128379,313036;5000000;7824;false
ap_20_5.txt;20;5;0,800;0,010;29;123378,107682;5000000;7920;false
ap_20_5.txt;20;5;0,800;0,010;30;126733,245415;5000000;7845;false
ap_20_5.txt;20;5;0,800;0,050;1;128379,313036;5000000;7867;false
ap_20_5.txt;20;5;0,800;0,050;2;128379,313036;5000000;7847;false
ap_20_5.txt;20;5;0,800;0,050;3;128379,313036;5000000;7854;false
ap_20_5.txt;20;5;0,800;0,050;4;128379,313036;5000000;7847;false
ap_20_5.txt;20;5;0,800;0,050;5;128379,313036;5000000;7896;false
ap_20_5.txt;20;5;0,800;0,050;6;128379,313036;5000000;7884;false
ap_20_5.txt;20;5;0,800;0,050;7;128379,313036;5000000;7855;false
ap_20_5.txt;20;5;0,800;0,050;8;124995,880282;5000000;7847;false
ap_20_5.txt;20;5;0,800;0,050;9;128379,313036;5000000;7856;false
ap_20_5.txt;20;5;0,800;0,050;10;128379,313036;5000000;7856;false
ap_20_5.txt;20;5;0,800;0,050;11;128379,313036;5000000;7864;false
ap_20_5.txt;20;5;0,800;0,050;12;124995,880282;5000000;7872;false
ap_20_5.txt;20;5;0,800;0,050;13;123378,107682;5000000;7891;false
ap_20_5.txt;20;5;0,800;0,050;14;128379,313036;5000000;9282;false
ap_20_5.txt;20;5;0,800;0,050;15;124995,880282;5000000;7859;false
ap_20_5.txt;20;5;0,800;0,050;16;128379,313036;5000000;7858;false
ap_20_5.txt;20;5;0,800;0,050;17;128379,313036;5000000;7852;false
ap_20_5.txt;20;5;0,800;0,050;18;123378,107682;5000000;7891;false
ap_20_5.txt;20;5;0,800;0,050;19;123378,107682;5000000;7874;false
ap_20_5.txt;20;5;0,800;0,050;20;128379,313036;5000000;7864;false
ap_20_5.txt;20;5;0,800;0,050;21;128379,313036;5000000;7851;false
ap_20_5.txt;20;5;0,800;0,050;22;124995,880282;5000000;7846;false
ap_20_5.txt;20;5;0,800;0,050;23;128379,313036;5000000;7851;false
ap_20_5.txt;20;5;0,800;0,050;24;128379,313036;5000000;7867;false
