instance;n;p;pc;pm;run;bestObjective;evaluations;timeMs
ap_20_5.txt;20;5;0,800;0,050;9;132496,667112;50000;80
ap_20_5.txt;20;5;0,800;0,050;10;136672,626061;50000;79
ap_20_5.txt;20;5;0,800;0,050;11;128379,313036;50000;79
ap_20_5.txt;20;5;0,800;0,050;12;123130,094620;50000;79
ap_20_5.txt;20;5;0,800;0,050;13;130255,512026;50000;79
ap_20_5.txt;20;5;0,800;0,050;14;126956,623015;50000;79
ap_20_5.txt;20;5;0,800;0,050;15;129125,998303;50000;79
ap_20_5.txt;20;5;0,800;0,050;16;128379,313036;50000;78
ap_20_5.txt;20;5;0,800;0,050;17;132227,824500;50000;79
ap_20_5.txt;20;5;0,800;0,050;18;128379,313036;50000;78
ap_20_5.txt;20;5;0,800;0,050;19;134272,426823;50000;79
ap_20_5.txt;20;5;0,800;0,050;20;128689,706655;50000;79
ap_20_5.txt;20;5;0,800;0,050;21;123872,885785;50000;85
ap_20_5.txt;20;5;0,800;0,050;22;132452,009875;50000;79
ap_20_5.txt;20;5;0,800;0,050;23;128379,313036;50000;78
ap_20_5.txt;20;5;0,800;0,050;24;129125,998303;50000;78
ap_20_5.txt;20;5;0,800;0,050;25;136244,446353;50000;79
ap_20_5.txt;20;5;0,800;0,050;26;128379,313036;50000;80
ap_20_5.txt;20;5;0,800;0,050;27;123378,107682;50000;80
ap_20_5.txt;20;5;0,800;0,050;28;136812,664131;50000;94
ap_20_5.txt;20;5;0,800;0,050;29;126847,488264;50000;121
ap_20_5.txt;20;5;0,800;0,050;30;123378,107682;50000;92
ap_20_5.txt;20;5;0,800;0,100;1;137313,253098;50000;83
ap_20_5.txt;20;5;0,800;0,100;2;132496,667112;50000;80
ap_20_5.txt;20;5;0,800;0,100;3;128689,706655;50000;85
ap_20_5.txt;20;5;0,800;0,100;4;137947,579835;50000;81
ap_20_5.txt;20;5;0,800;0,100;5;130465,986095;50000;85
ap_20_5.txt;20;5;0,800;0,100;6;123130,094620;50000;85
ap_20_5.txt;20;5;0,800;0,100;7;123378,107682;50000;80
ap_20_5.txt;20;5;0,800;0,100;8;130819,131368;50000;80
ap_20_5.txt;20;5;0,800;0,100;9;130761,352282;50000;81
ap_20_5.txt;20;5;0,800;0,100;10;126847,488264;50000;81
ap_20_5.txt;20;5;0,800;0,100;11;127274,940034;50000;81
ap_20_5.txt;20;5;0,800;0,100;12;134272,426823;50000;80
ap_20_5.txt;20;5;0,800;0,100;13;126847,488264;50000;81
ap_20_5.txt;20;5;0,800;0,100;14;133059,449552;50000;80
ap_20_5.txt;20;5;0,800;0,100;15;132227,824500;50000;80
ap_20_5.txt;20;5;0,800;0,100;16;132496,667112;50000;80
ap_20_5.txt;20;5;0,800;0,100;17;126847,488264;50000;80
ap_20_5.txt;20;5;0,800;0,100;18;133551,908800;50000;79
ap_20_5.txt;20;5;0,800;0,100;19;135343,804656;50000;81
ap_20_5.txt;20;5;0,800;0,100;20;135621,311535;50000;80
ap_20_5.txt;20;5;0,800;0,100;21;128379,313036;50000;80
ap_20_5.txt;20;5;0,800;0,100;22;124995,880282;50000;81
ap_20_5.txt;20;5;0,800;0,100;23;123130,094620;50000;80
ap_20_5.txt;20;5;0,800;0,100;24;128379,313036;50000;81
ap_20_5.txt;20;5;0,800;0,100;25;129482,899888;50000;81
ap_20_5.txt;20;5;0,800;0,100;26;124995,880282;50000;81
ap_20_5.txt;20;5;0,800;0,100;27;129125,998303;50000;80
ap_20_5.txt;20;5;0,800;0,100;28;135621,311535;50000;81
ap_20_5.txt;20;5;0,800;0,100;29;123378,107682;50000;81
ap_20_5.txt;20;5;0,800;0,100;30;134806,909155;50000;80
ap_20_5.txt;20;5;1,000;0,010;1;133348,530198;50000;79
ap_20_5.txt;20;5;1,000;0,010;2;137762,236628;50000;79
ap_20_5.txt;20;5;1,000;0,010;3;133059,449552;50000;81
ap_20_5.txt;20;5;1,000;0,010;4;137637,849462;50000;77
ap_20_5.txt;20;5;1,000;0,010;5;124198,762782;50000;77
ap_20_5.txt;20;5;1,000;0,010;6;136780,556179;50000;83
ap_20_5.txt;20;5;1,000;0,010;7;137101,643073;50000;83
ap_20_5.txt;20;5;1,000;0,010;8;133564,998086;50000;83
ap_20_5.txt;20;5;1,000;0,010;9;131147,501659;50000;78
ap_20_5.txt;20;5;1,000;0,010;10;135759,831779;50000;76
ap_20_5.txt;20;5;1,000;0,010;11;127153,527809;50000;78
ap_20_5.txt;20;5;1,000;0,010;12;137936,994727;50000;78
ap_20_5.txt;20;5;1,000;0,010;13;130480,053602;50000;78
ap_20_5.txt;20;5;1,000;0,010;14;144898,514445;50000;78
ap_20_5.txt;20;5;1,000;0,010;15;123872,885785;50000;76
ap_20_5.txt;20;5;1,000;0,010;16;132227,824500;50000;79
ap_20_5.txt;20;5;1,000;0,010;17;139462,123586;50000;77
ap_20_5.txt;20;5;1,000;0,010;18;126847,488264;50000;77
ap_20_5.txt;20;5;1,000;0,010;19;128689,706655;50000;79
ap_20_5.txt;20;5;1,000;0,010;20;136415,905961;50000;77
ap_20_5.txt;20;5;1,000;0,010;21;141223,587341;50000;78
ap_20_5.txt;20;5;1,000;0,010;22;136910,108735;50000;78
ap_20_5.txt;20;5;1,000;0,010;23;137139,343741;50000;77
ap_20_5.txt;20;5;1,000;0,010;24;132496,667112;50000;80
ap_20_5.txt;20;5;1,000;0,010;25;128262,612587;50000;76
ap_20_5.txt;20;5;1,000;0,010;26;128379,313036;50000;76
ap_20_5.txt;20;5;1,000;0,010;27;133180,827975;50000;77
ap_20_5.txt;20;5;1,000;0,010;28;141223,587341;50000;78
ap_20_5.txt;20;5;1,000;0,010;29;133383,075057;50000;78
ap_20_5.txt;20;5;1,000;0,010;30;137762,236628;50000;77
ap_20_5.txt;20;5;1,000;0,050;1;130480,053602;50000;78
ap_20_5.txt;20;5;1,000;0,050;2;142420,138600;50000;78
ap_20_5.txt;20;5;1,000;0,050;3;129125,998303;50000;78
ap_20_5.txt;20;5;1,000;0,050;4;130705,608063;50000;78
ap_20_5.txt;20;5;1,000;0,050;5;129125,998303;50000;79
ap_20_5.txt;20;5;1,000;0,050;6;137313,253098;50000;78
ap_20_5.txt;20;5;1,000;0,050;7;123378,107682;50000;79
ap_20_5.txt;20;5;1,000;0,050;8;129125,998303;50000;78
ap_20_5.txt;20;5;1,000;0,050;9;137583,374548;50000;78
ap_20_5.txt;20;5;1,000;0,050;10;130761,352282;50000;79
ap_20_5.txt;20;5;1,000;0,050;11;123378,107682;50000;78
ap_20_5.txt;20;5;1,000;0,050;12;136910,108735;50000;78
ap_20_5.txt;20;5;1,000;0,050;13;132227,824500;50000;79
ap_20_5.txt;20;5;1,000;0,050;14;126847,488264;50000;79
ap_20_5.txt;20;5;1,000;0,050;15;128379,313036;50000;79
ap_20_5.txt;20;5;1,000;0,050;16;131363,447710;50000;79
ap_20_5.txt;20;5;1,000;0,050;17;130819,131368;50000;78
ap_20_5.txt;20;5;1,000;0,050;18;125337,351649;50000;78
ap_20_5.txt;20;5;1,000;0,050;19;134272,426823;50000;78
ap_20_5.txt;20;5;1,000;0,050;20;133650,502979;50000;78
ap_20_5.txt;20;5;1,000;0,050;21;134608,509698;50000;79
ap_20_5.txt;20;5;1,000;0,050;22;128379,313036;50000;78
ap_20_5.txt;20;5;1,000;0,050;23;129125,998303;50000;80
ap_20_5.txt;20;5;1,000;0,050;24;132642,562450;50000;79
ap_20_5.txt;20;5;1,000;0,050;25;124995,880282;50000;79
ap_20_5.txt;20;5;1,000;0,050;26;132452,009875;50000;79
ap_20_5.txt;20;5;1,000;0,050;27;129125,998303;50000;78
ap_20_5.txt;20;5;1,000;0,050;28;126847,488264;50000;79
ap_20_5.txt;20;5;1,000;0,050;29;123378,107682;50000;79
ap_20_5.txt;20;5;1,000;0,050;30;134295,733781;50000;79
ap_20_5.txt;20;5;1,000;0,100;1;124995,880282;50000;101
ap_20_5.txt;20;5;1,000;0,100;2;124995,880282;50000;80
ap_20_5.txt;20;5;1,000;0,100;3;132496,667112;50000;82
ap_20_5.txt;20;5;1,000;0,100;4;123130,094620;50000;80
ap_20_5.txt;20;5;1,000;0,100;5;132431,374718;50000;79
ap_20_5.txt;20;5;1,000;0,100;6;139462,123586;50000;81
ap_20_5.txt;20;5;1,000;0,100;7;132941,892440;50000;80
ap_20_5.txt;20;5;1,000;0,100;8;123378,107682;50000;80
ap_20_5.txt;20;5;1,000;0,100;9;128689,706655;50000;80
ap_20_5.txt;20;5;1,000;0,100;10;127762,460744;50000;80
ap_20_5.txt;20;5;1,000;0,100;11;128379,313036;50000;348
ap_20_5.txt;20;5;1,000;0,100;12;128452,770098;50000;80
ap_20_5.txt;20;5;1,000;0,100;13;124995,880282;50000;80
ap_20_5.txt;20;5;1,000;0,100;14;134133,720476;50000;80
ap_20_5.txt;20;5;1,000;0,100;15;133435,811085;50000;80
ap_20_5.txt;20;5;1,000;0,100;16;128379,313036;50000;80
ap_20_5.txt;20;5;1,000;0,100;17;128689,706655;50000;81
ap_20_5.txt;20;5;1,000;0,100;18;136910,108735;50000;81
ap_20_5.txt;20;5;1,000;0,100;19;128379,313036;50000;81
ap_20_5.txt;20;5;1,000;0,100;20;128379,313036;50000;80
ap_20_5.txt;20;5;1,000;0,100;21;124995,880282;50000;81
ap_20_5.txt;20;5;1,000;0,100;22;126733,245415;50000;84
ap_20_5.txt;20;5;1,000;0,100;23;128689,706655;50000;85
ap_20_5.txt;20;5;1,000;0,100;24;126733,245415;50000;79
ap_20_5.txt;20;5;1,000;0,100;25;128379,313036;50000;79
ap_20_5.txt;20;5;1,000;0,100;26;129125,998303;50000;80
ap_20_5.txt;20;5;1,000;0,100;27;136244,446353;50000;80
ap_20_5.txt;20;5;1,000;0,100;28;134295,733781;50000;80
ap_20_5.txt;20;5;1,000;0,100;29;123378,107682;50000;83
ap_20_5.txt;20;5;1,000;0,100;30;128379,313036;50000;79
ap_20_4.txt;20;4;0,000;0,010;1;140793,102250;50000;88
ap_20_4.txt;20;4;0,000;0,010;2;143023,260099;50000;76
ap_20_4.txt;20;4;0,000;0,010;3;143035,363429;50000;76
ap_20_4.txt;20;4;0,000;0,010;4;148223,642197;50000;77
ap_20_4.txt;20;4;0,000;0,010;5;143110,757181;50000;76
ap_20_4.txt;20;4;0,000;0,010;6;145624,904145;50000;77
ap_20_4.txt;20;4;0,000;0,010;7;153260,311747;50000;76
ap_20_4.txt;20;4;0,000;0,010;8;143023,260099;50000;77
ap_20_4.txt;20;4;0,000;0,010;9;141121,819864;50000;77
ap_20_4.txt;20;4;0,000;0,010;10;135624,883602;50000;79
ap_20_4.txt;20;4;0,000;0,010;11;139093,713489;50000;78
ap_20_4.txt;20;4;0,000;0,010;12;145747,379170;50000;76
ap_20_4.txt;20;4;0,000;0,010;13;143814,654909;50000;77
ap_20_4.txt;20;4;0,000;0,010;14;139386,118439;50000;76
ap_20_4.txt;20;4;0,000;0,010;15;143454,317271;50000;77
ap_20_4.txt;20;4;0,000;0,010;16;152730,684538;50000;76
ap_20_4.txt;20;4;0,000;0,010;17;139093,713489;50000;77
ap_20_4.txt;20;4;0,000;0,010;18;140793,102250;50000;77
ap_20_4.txt;20;4;0,000;0,010;19;148341,434489;50000;76
ap_20_4.txt;20;4;0,000;0,010;20;140026,930478;50000;76
ap_20_4.txt;20;4;0,000;0,010;21;140026,930478;50000;77
ap_20_4.txt;20;4;0,000;0,010;22;153751,847200;50000;76
ap_20_4.txt;20;4;0,000;0,010;23;140026,930478;50000;77
ap_20_4.txt;20;4;0,000;0,010;24;145624,904145;50000;77
ap_20_4.txt;20;4;0,000;0,010;25;149138,637687;50000;75
ap_20_4.txt;20;4;0,000;0,010;26;150816,779814;50000;76
ap_20_4.txt;20;4;0,000;0,010;27;147829,514892;50000;77
ap_20_4.txt;20;4;0,000;0,010;28;140026,930478;50000;76
ap_20_4.txt;20;4;0,000;0,010;29;142757,448402;50000;76
ap_20_4.txt;20;4;0,000;0,010;30;144940,522882;50000;77
ap_20_4.txt;20;4;0,000;0,050;1;144654,282916;50000;78
ap_20_4.txt;20;4;0,000;0,050;2;146097,814895;50000;77
ap_20_4.txt;20;4;0,000;0,050;3;139093,713489;50000;77
ap_20_4.txt;20;4;0,000;0,050;4;144340,243869;50000;79
ap_20_4.txt;20;4;0,000;0,050;5;140863,077182;50000;77
ap_20_4.txt;20;4;0,000;0,050;6;147394,997034;50000;81
ap_20_4.txt;20;4;0,000;0,050;7;144696,016880;50000;78
ap_20_4.txt;20;4;0,000;0,050;8;142083,169535;50000;84
ap_20_4.txt;20;4;0,000;0,050;9;138155,517563;50000;83
ap_20_4.txt;20;4;0,000;0,050;10;139382,409057;50000;85
ap_20_4.txt;20;4;0,000;0,050;11;140026,930478;50000;95
ap_20_4.txt;20;4;0,000;0,050;12;144654,282916;50000;78
ap_20_4.txt;20;4;0,000;0,050;13;140863,077182;50000;77
ap_20_4.txt;20;4;0,000;0,050;14;139093,713489;50000;78
ap_20_4.txt;20;4;0,000;0,050;15;147662,114574;50000;77
ap_20_4.txt;20;4;0,000;0,050;16;145432,428160;50000;80
ap_20_4.txt;20;4;0,000;0,050;17;139093,713489;50000;78
ap_20_4.txt;20;4;0,000;0,050;18;146097,814895;50000;80
ap_20_4.txt;20;4;0,000;0,050;19;140863,077182;50000;78
ap_20_4.txt;20;4;0,000;0,050;20;143023,260099;50000;78
ap_20_4.txt;20;4;0,000;0,050;21;140863,077182;50000;77
ap_20_4.txt;20;4;0,000;0,050;22;139093,713489;50000;78
ap_20_4.txt;20;4;0,000;0,050;23;141222,766258;50000;79
ap_20_4.txt;20;4;0,000;0,050;24;140863,077182;50000;77
ap_20_4.txt;20;4;0,000;0,050;25;141222,766258;50000;77
ap_20_4.txt;20;4;0,000;0,050;26;140863,077182;50000;77
ap_20_4.txt;20;4;0,000;0,050;27;140430,896896;50000;84
ap_20_4.txt;20;4;0,000;0,050;28;139093,713489;50000;77
ap_20_4.txt;20;4;0,000;0,050;29;144696,016880;50000;77
ap_20_4.txt;20;4;0,000;0,050;30;140863,077182;50000;77
ap_20_4.txt;20;4;0,000;0,100;1;139093,713489;50000;78
ap_20_4.txt;20;4;0,000;0,100;2;140863,077182;50000;79
ap_20_4.txt;20;4;0,000;0,100;3;139093,713489;50000;81
ap_20_4.txt;20;4;0,000;0,100;4;139093,713489;50000;78
ap_20_4.txt;20;4;0,000;0,100;5;140026,930478;50000;80
ap_20_4.txt;20;4;0,000;0,100;6;140863,077182;50000;80
ap_20_4.txt;20;4;0,000;0,100;7;140863,077182;50000;78
ap_20_4.txt;20;4;0,000;0,100;8;135624,883602;50000;78
ap_20_4.txt;20;4;0,000;0,100;9;140793,102250;50000;79
ap_20_4.txt;20;4;0,000;0,100;10;138951,259041;50000;79
ap_20_4.txt;20;4;0,000;0,100;11;135624,883602;50000;79
ap_20_4.txt;20;4;0,000;0,100;12;139382,409057;50000;78
ap_20_4.txt;20;4;0,000;0,100;13;144654,282916;50000;79
ap_20_4.txt;20;4;0,000;0,100;14;140863,077182;50000;79
ap_20_4.txt;20;4;0,000;0,100;15;135624,883602;50000;79
ap_20_4.txt;20;4;0,000;0,100;16;140863,077182;50000;80
ap_20_4.txt;20;4;0,000;0,100;17;139093,713489;50000;79
ap_20_4.txt;20;4;0,000;0,100;18;141676,332151;50000;78
ap_20_4.txt;20;4;0,000;0,100;19;141676,332151;50000;78
ap_20_4.txt;20;4;0,000;0,100;20;144654,282916;50000;79
ap_20_4.txt;20;4;0,000;0,100;21;139093,713489;50000;79
ap_20_4.txt;20;4;0,000;0,100;22;141676,332151;50000;79
ap_20_4.txt;20;4;0,000;0,100;23;141676,332151;50000;79
ap_20_4.txt;20;4;0,000;0,100;24;141121,819864;50000;79
ap_20_4.txt;20;4;0,000;0,100;25;135624,883602;50000;78
ap_20_4.txt;20;4;0,000;0,100;26;143023,260099;50000;85
ap_20_4.txt;20;4;0,000;0,100;27;139093,713489;50000;79
ap_20_4.txt;20;4;0,000;0,100;28;140863,077182;50000;80
ap_20_4.txt;20;4;0,000;0,100;29;143338,918759;50000;79
ap_20_4.txt;20;4;0,000;0,100;30;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,010;1;147852,539266;50000;79
ap_20_4.txt;20;4;0,200;0,010;2;141222,766258;50000;77
ap_20_4.txt;20;4;0,200;0,010;3;144032,338330;50000;76
ap_20_4.txt;20;4;0,200;0,010;4;152093,690361;50000;77
ap_20_4.txt;20;4;0,200;0,010;5;141222,766258;50000;77
ap_20_4.txt;20;4;0,200;0,010;6;148341,434489;50000;76
ap_20_4.txt;20;4;0,200;0,010;7;147783,170958;50000;76
ap_20_4.txt;20;4;0,200;0,010;8;142083,169535;50000;77
ap_20_4.txt;20;4;0,200;0,010;9;140863,077182;50000;77
ap_20_4.txt;20;4;0,200;0,010;10;157735,794510;50000;76
ap_20_4.txt;20;4;0,200;0,010;11;143599,983353;50000;78
ap_20_4.txt;20;4;0,200;0,010;12;140863,077182;50000;77
ap_20_4.txt;20;4;0,200;0,010;13;146920,845372;50000;76
ap_20_4.txt;20;4;0,200;0,010;14;140793,102250;50000;77
ap_20_4.txt;20;4;0,200;0,010;15;135624,883602;50000;76
ap_20_4.txt;20;4;0,200;0,010;16;143035,363429;50000;77
ap_20_4.txt;20;4;0,200;0,010;17;142083,169535;50000;76
ap_20_4.txt;20;4;0,200;0,010;18;144654,282916;50000;76
ap_20_4.txt;20;4;0,200;0,010;19;146755,780048;50000;77
ap_20_4.txt;20;4;0,200;0,010;20;144654,282916;50000;77
ap_20_4.txt;20;4;0,200;0,010;21;146920,845372;50000;77
ap_20_4.txt;20;4;0,200;0,010;22;153260,311747;50000;77
ap_20_4.txt;20;4;0,200;0,010;23;143110,757181;50000;77
ap_20_4.txt;20;4;0,200;0,010;24;140906,058290;50000;76
ap_20_4.txt;20;4;0,200;0,010;25;144654,282916;50000;76
ap_20_4.txt;20;4;0,200;0,010;26;144940,522882;50000;77
ap_20_4.txt;20;4;0,200;0,010;27;139386,118439;50000;76
ap_20_4.txt;20;4;0,200;0,010;28;149138,637687;50000;77
ap_20_4.txt;20;4;0,200;0,010;29;142732,154902;50000;77
ap_20_4.txt;20;4;0,200;0,010;30;146072,296134;50000;76
ap_20_4.txt;20;4;0,200;0,050;1;139093,713489;50000;78
ap_20_4.txt;20;4;0,200;0,050;2;135624,883602;50000;79
ap_20_4.txt;20;4;0,200;0,050;3;146309,654367;50000;78
ap_20_4.txt;20;4;0,200;0,050;4;141676,332151;50000;77
ap_20_4.txt;20;4;0,200;0,050;5;141676,332151;50000;78
ap_20_4.txt;20;4;0,200;0,050;6;143023,260099;50000;78
ap_20_4.txt;20;4;0,200;0,050;7;140863,077182;50000;78
ap_20_4.txt;20;4;0,200;0,050;8;140863,077182;50000;78
ap_20_4.txt;20;4;0,200;0,050;9;144940,522882;50000;78
ap_20_4.txt;20;4;0,200;0,050;10;140863,077182;50000;78
ap_20_4.txt;20;4;0,200;0,050;11;139093,713489;50000;78
ap_20_4.txt;20;4;0,200;0,050;12;140863,077182;50000;77
ap_20_4.txt;20;4;0,200;0,050;13;144654,282916;50000;79
ap_20_4.txt;20;4;0,200;0,050;14;135624,883602;50000;79
ap_20_4.txt;20;4;0,200;0,050;15;144654,282916;50000;77
ap_20_4.txt;20;4;0,200;0,050;16;140026,930478;50000;77
ap_20_4.txt;20;4;0,200;0,050;17;144340,243869;50000;78
ap_20_4.txt;20;4;0,200;0,050;18;139093,713489;50000;77
ap_20_4.txt;20;4;0,200;0,050;19;140863,077182;50000;78
ap_20_4.txt;20;4;0,200;0,050;20;139382,409057;50000;78
ap_20_4.txt;20;4;0,200;0,050;21;143035,363429;50000;77
ap_20_4.txt;20;4;0,200;0,050;22;140863,077182;50000;77
ap_20_4.txt;20;4;0,200;0,050;23;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,050;24;141222,766258;50000;85
ap_20_4.txt;20;4;0,200;0,050;25;139093,713489;50000;77
ap_20_4.txt;20;4;0,200;0,050;26;144032,338330;50000;78
ap_20_4.txt;20;4;0,200;0,050;27;139093,713489;50000;79
ap_20_4.txt;20;4;0,200;0,050;28;145624,904145;50000;78
ap_20_4.txt;20;4;0,200;0,050;29;140430,896896;50000;77
ap_20_4.txt;20;4;0,200;0,050;30;140863,077182;50000;78
ap_20_4.txt;20;4;0,200;0,100;1;140863,077182;50000;80
ap_20_4.txt;20;4;0,200;0,100;2;141676,332151;50000;80
ap_20_4.txt;20;4;0,200;0,100;3;138155,517563;50000;78
ap_20_4.txt;20;4;0,200;0,100;4;140430,896896;50000;79
ap_20_4.txt;20;4;0,200;0,100;5;138155,517563;50000;79
ap_20_4.txt;20;4;0,200;0,100;6;141676,332151;50000;79
ap_20_4.txt;20;4;0,200;0,100;7;139093,713489;50000;79
ap_20_4.txt;20;4;0,200;0,100;8;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,100;9;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,100;10;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,100;11;138155,517563;50000;80
ap_20_4.txt;20;4;0,200;0,100;12;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,100;13;144940,522882;50000;79
ap_20_4.txt;20;4;0,200;0,100;14;139093,713489;50000;80
ap_20_4.txt;20;4;0,200;0,100;15;139382,409057;50000;78
ap_20_4.txt;20;4;0,200;0,100;16;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,100;17;140026,930478;50000;80
ap_20_4.txt;20;4;0,200;0,100;18;143023,260099;50000;80
ap_20_4.txt;20;4;0,200;0,100;19;140863,077182;50000;79
ap_20_4.txt;20;4;0,200;0,100;20;141222,766258;50000;80
ap_20_4.txt;20;4;0,200;0,100;21;143023,260099;50000;80
ap_20_4.txt;20;4;0,200;0,100;22;135624,883602;50000;79
ap_20_4.txt;20;4;0,200;0,100;23;140863,077182;50000;81
ap_20_4.txt;20;4;0,200;0,100;24;139093,713489;50000;79
ap_20_4.txt;20;4;0,200;0,100;25;139093,713489;50000;80
ap_20_4.txt;20;4;0,200;0,100;26;138155,517563;50000;79
ap_20_4.txt;20;4;0,200;0,100;27;143023,260099;50000;79
ap_20_4.txt;20;4;0,200;0,100;28;144940,522882;50000;79
ap_20_4.txt;20;4;0,200;0,100;29;140863,077182;50000;80
ap_20_4.txt;20;4;0,200;0,100;30;141222,766258;50000;81
ap_20_4.txt;20;4;0,400;0,010;1;150816,779814;50000;77
ap_20_4.txt;20;4;0,400;0,010;2;147829,514892;50000;77
ap_20_4.txt;20;4;0,400;0,010;3;140793,102250;50000;76
ap_20_4.txt;20;4;0,400;0,010;4;143023,260099;50000;77
ap_20_4.txt;20;4;0,400;0,010;5;142083,169535;50000;77
ap_20_4.txt;20;4;0,400;0,010;6;144654,282916;50000;76
ap_20_4.txt;20;4;0,400;0,010;7;141222,766258;50000;77
ap_20_4.txt;20;4;0,400;0,010;8;142083,169535;50000;77
ap_20_4.txt;20;4;0,400;0,010;9;153751,847200;50000;77
ap_20_4.txt;20;4;0,400;0,010;10;141222,766258;50000;76
ap_20_4.txt;20;4;0,400;0,010;11;139093,713489;50000;79
ap_20_4.txt;20;4;0,400;0,010;12;147783,170958;50000;76
ap_20_4.txt;20;4;0,400;0,010;13;153751,847200;50000;77
ap_20_4.txt;20;4;0,400;0,010;14;139093,713489;50000;77
ap_20_4.txt;20;4;0,400;0,010;15;140026,930478;50000;77
ap_20_4.txt;20;4;0,400;0,010;16;139093,713489;50000;76
ap_20_4.txt;20;4;0,400;0,010;17;149138,637687;50000;77
ap_20_4.txt;20;4;0,400;0,010;18;144032,338330;50000;78
ap_20_4.txt;20;4;0,400;0,010;19;144654,282916;50000;76
ap_20_4.txt;20;4;0,400;0,010;20;154831,067092;50000;77
ap_20_4.txt;20;4;0,400;0,010;21;140026,930478;50000;77
ap_20_4.txt;20;4;0,400;0,010;22;139093,713489;50000;77
ap_20_4.txt;20;4;0,400;0,010;23;146201,520588;50000;76
ap_20_4.txt;20;4;0,400;0,010;24;147852,539266;50000;77
ap_20_4.txt;20;4;0,400;0,010;25;148223,642197;50000;77
ap_20_4.txt;20;4;0,400;0,010;26;140556,929519;50000;77
ap_20_4.txt;20;4;0,400;0,010;27;147662,114574;50000;77
ap_20_4.txt;20;4;0,400;0,010;28;145624,904145;50000;77
ap_20_4.txt;20;4;0,400;0,010;29;140430,896896;50000;76
ap_20_4.txt;20;4;0,400;0,010;30;144654,282916;50000;77
ap_20_4.txt;20;4;0,400;0,050;1;140863,077182;50000;79
ap_20_4.txt;20;4;0,400;0,050;2;135624,883602;50000;77
ap_20_4.txt;20;4;0,400;0,050;3;141222,766258;50000;78
ap_20_4.txt;20;4;0,400;0,050;4;139093,713489;50000;78
ap_20_4.txt;20;4;0,400;0,050;5;147348,039610;50000;78
ap_20_4.txt;20;4;0,400;0,050;6;139093,713489;50000;82
ap_20_4.txt;20;4;0,400;0,050;7;140026,930478;50000;78
ap_20_4.txt;20;4;0,400;0,050;8;139382,409057;50000;77
ap_20_4.txt;20;4;0,400;0,050;9;140430,896896;50000;79
ap_20_4.txt;20;4;0,400;0,050;10;139382,409057;50000;78
ap_20_4.txt;20;4;0,400;0,050;11;139093,713489;50000;77
ap_20_4.txt;20;4;0,400;0,050;12;140863,077182;50000;78
ap_20_4.txt;20;4;0,400;0,050;13;140863,077182;50000;78
ap_20_4.txt;20;4;0,400;0,050;14;140863,077182;50000;79
ap_20_4.txt;20;4;0,400;0,050;15;139093,713489;50000;77
ap_20_4.txt;20;4;0,400;0,050;16;146591,898480;50000;78
ap_20_4.txt;20;4;0,400;0,050;17;143454,317271;50000;78
ap_20_4.txt;20;4;0,400;0,050;18;140863,077182;50000;78
ap_20_4.txt;20;4;0,400;0,050;19;141222,766258;50000;78
ap_20_4.txt;20;4;0,400;0,050;20;136879,137826;50000;78
ap_20_4.txt;20;4;0,400;0,050;21;138951,259041;50000;78
ap_20_4.txt;20;4;0,400;0,050;22;144654,282916;50000;77
ap_20_4.txt;20;4;0,400;0,050;23;143023,260099;50000;78
ap_20_4.txt;20;4;0,400;0,050;24;141121,819864;50000;78
ap_20_4.txt;20;4;0,400;0,050;25;144654,282916;50000;78
ap_20_4.txt;20;4;0,400;0,050;26;140863,077182;50000;78
ap_20_4.txt;20;4;0,400;0,050;27;143541,359765;50000;78
ap_20_4.txt;20;4;0,400;0,050;28;139386,118439;50000;78
ap_20_4.txt;20;4;0,400;0,050;29;143023,260099;50000;77
ap_20_4.txt;20;4;0,400;0,050;30;139093,713489;50000;78
ap_20_4.txt;20;4;0,400;0,100;1;139093,713489;50000;80
ap_20_4.txt;20;4;0,400;0,100;2;140863,077182;50000;79
ap_20_4.txt;20;4;0,400;0,100;3;140863,077182;50000;79
ap_20_4.txt;20;4;0,400;0,100;4;144940,522882;50000;79
ap_20_4.txt;20;4;0,400;0,100;5;144654,282916;50000;79
ap_20_4.txt;20;4;0,400;0,100;6;141222,766258;50000;79
ap_20_4.txt;20;4;0,400;0,100;7;144654,282916;50000;80
ap_20_4.txt;20;4;0,400;0,100;8;140863,077182;50000;79
ap_20_4.txt;20;4;0,400;0,100;9;140863,077182;50000;79
ap_20_4.txt;20;4;0,400;0,100;10;138155,517563;50000;80
ap_20_4.txt;20;4;0,400;0,100;11;140863,077182;50000;81
ap_20_4.txt;20;4;0,400;0,100;12;140026,930478;50000;79
ap_20_4.txt;20;4;0,400;0,100;13;141222,766258;50000;79
ap_20_4.txt;20;4;0,400;0,100;14;143023,260099;50000;80
ap_20_4.txt;20;4;0,400;0,100;15;139093,713489;50000;82
ap_20_4.txt;20;4;0,400;0,100;16;144654,282916;50000;80
ap_20_4.txt;20;4;0,400;0,100;17;140863,077182;50000;80
